module_id,work_id,title,source_name,first_author,matched_queries,metadata_status,relevance_review,source_review,author_position_review,work_type_review,reviewer_1,reviewer_2,adjudicator,reviewed_at,notes
D8,10.1016/j.still.2011.08.006,Significance of soil erosion on soil surface roughness decay after tillage operations,Soil and Tillage Research,R. García Moreno,soil degradation restoration conservation erosion salinization acidification compaction reclamation health,metadata_screened,pending,pending,pending,pending,,,,,
D8,10.1016/j.geoderma.2011.08.013,Soil thickness effect on hydrological and erosion characteristics under sloping lands: A hydropedological perspective,Geoderma,Zhiyong Fu,soil degradation restoration conservation erosion salinization acidification compaction reclamation health,metadata_screened,pending,pending,pending,pending,,,,,
D8,10.1016/j.geoderma.2019.05.040,Predicting soil wind erosion potential under different corn residue management scenarios in the central Great Plains,Geoderma,M.K. Rakkar,soil degradation restoration conservation erosion salinization acidification compaction reclamation health,metadata_screened,pending,pending,pending,pending,,,,,
D8,10.1016/j.catena.2021.105420,Reclamation effect of freezing saline water irrigation on heavy saline-alkali soil in the Hetao Irrigation District of North China,CATENA,Kai Guo,soil degradation restoration conservation erosion salinization acidification compaction reclamation health,metadata_screened,pending,pending,pending,pending,,,,,
D8,10.1016/s0341-8162(02)00201-1,Soil crusting on sandy soils and its influence on wind erosion,CATENA,J.L Rajot,soil degradation restoration conservation erosion salinization acidification compaction reclamation health,metadata_screened,pending,pending,pending,pending,,,,,
D8,10.1016/j.still.2017.08.016,Soil compaction-induced changes of physicochemical properties of cereal roots,Soil and Tillage Research,Alicja Szatanik-Kloc,soil degradation restoration conservation erosion salinization acidification compaction reclamation health,metadata_screened,pending,pending,pending,pending,,,,,
D8,10.1002/ldr.1032,"Land abandonment, landscape evolution, and soil erosion in a Spanish Mediterranean mountain region: The case of Camero Viejo",Land Degradation &amp; Development,J. Arnaez,soil degradation restoration conservation erosion salinization acidification compaction reclamation health,metadata_screened,pending,pending,pending,pending,,,,,
D8,10.1016/j.catena.2022.106056,Risk assessment of soil erosion in Central Asia under global warming,CATENA,Xin Dou,soil degradation restoration conservation erosion salinization acidification compaction reclamation health,metadata_screened,pending,pending,pending,pending,,,,,
D8,10.1016/j.geoderma.2021.115122,Deep soil moisture limits the sustainable vegetation restoration in arid and semi-arid Loess Plateau,Geoderma,Bin-Bin Li,soil degradation restoration conservation erosion salinization acidification compaction reclamation health,metadata_screened,pending,pending,pending,pending,,,,,
D8,10.1016/j.geoderma.2024.116836,Assessment of soil health and identification of key soil health indicators for five long-term crop rotations with varying fertility management,Geoderma,Jingyu Zhang,soil degradation restoration conservation erosion salinization acidification compaction reclamation health,metadata_screened,pending,pending,pending,pending,,,,,
D8,10.1016/j.still.2009.10.006,Soil erosion and agriculture,Soil and Tillage Research,Artemi Cerdà,soil degradation restoration conservation erosion salinization acidification compaction reclamation health,metadata_screened,pending,pending,pending,pending,,,,,
D8,10.1016/j.iswcr.2022.11.002,Hydrological and sediment connectivity under freeze–thaw meltwater compound erosion conditions on a loessal slope,International Soil and Water Conservation Research,Tian Wang,soil degradation restoration conservation erosion salinization acidification compaction reclamation health,metadata_screened,pending,pending,pending,pending,,,,,
D8,10.1016/j.still.2018.07.014,Compaction and sowing date change soil physical properties and crop yield in a loamy temperate soil,Soil and Tillage Research,Peter Bilson Obour,soil degradation restoration conservation erosion salinization acidification compaction reclamation health,metadata_screened,pending,pending,pending,pending,,,,,
D8,10.1016/j.geoderma.2007.03.010,Multi-scale variability in soil aggregate stability: Implications for understanding and predicting semi-arid grassland degradation,Geoderma,Simon B. Bird,soil degradation restoration conservation erosion salinization acidification compaction reclamation health,metadata_screened,pending,pending,pending,pending,,,,,
D8,10.1002/ldr.679,Simulated rainfall evaluation of revegetation/mulch erosion control in the Lake Tahoe basin—3: soil treatment effects,Land Degradation &amp; Development,M. E. Grismer,soil degradation restoration conservation erosion salinization acidification compaction reclamation health,metadata_screened,pending,pending,pending,pending,,,,,
D8,10.1016/j.still.2015.09.015,Feedbacks of soil erosion on SOC patterns and carbon dynamics in agricultural landscapes—The CarboZALF experiment,Soil and Tillage Research,M. Sommer,soil degradation restoration conservation erosion salinization acidification compaction reclamation health,metadata_screened,pending,pending,pending,pending,,,,,
D8,10.1016/j.still.2013.09.004,Effects of compaction and cover crops on soil least limiting water range and air permeability,Soil and Tillage Research,Guihua Chen,soil degradation restoration conservation erosion salinization acidification compaction reclamation health,metadata_screened,pending,pending,pending,pending,,,,,
D8,10.1002/ldr.2652,"Modelling Hot Spots of Soil Loss by Wind Erosion (<scp>SoLoWind</scp>) in Western Saxony, Germany",Land Degradation &amp; Development,Simon Schmidt,soil degradation restoration conservation erosion salinization acidification compaction reclamation health,metadata_screened,pending,pending,pending,pending,,,,,
D8,10.1016/j.geoderma.2017.06.018,Effect of prescribed fire on soil properties and soil erosion in a Mediterranean mountain area,Geoderma,Felícia Fonseca,soil degradation restoration conservation erosion salinization acidification compaction reclamation health,metadata_screened,pending,pending,pending,pending,,,,,
D8,10.1016/j.geoderma.2011.05.009,Degradation of the soil surface roughness by rainfall in two loess soils,Geoderma,Laura A. de Oro,soil degradation restoration conservation erosion salinization acidification compaction reclamation health,metadata_screened,pending,pending,pending,pending,,,,,
D8,10.1016/j.iswcr.2021.04.010,"Erosion risk assessment: A contribution for conservation priority area identification in the sub-basin of Lake Tana, north-western Ethiopia",International Soil and Water Conservation Research,Daniel Asfaw Bekele,soil degradation restoration conservation erosion salinization acidification compaction reclamation health,metadata_screened,pending,pending,pending,pending,,,,,
D8,10.1016/j.geoderma.2021.115594,Ecological intensification with soil health practices demonstrates positive impacts on multiple soil properties: A large-scale farmer-led experiment,Geoderma,Fernanda Souza Krupek,soil degradation restoration conservation erosion salinization acidification compaction reclamation health,metadata_screened,pending,pending,pending,pending,,,,,
D8,10.1016/j.geoderma.2014.02.003,Evolution of soil properties following reclamation in coastal areas: A review,Geoderma,Jianguo Li,soil degradation restoration conservation erosion salinization acidification compaction reclamation health,metadata_screened,pending,pending,pending,pending,,,,,
D8,10.1016/j.geoderma.2024.116979,Which operation in mechanized sugarcane harvesting is most responsible for soil compaction?,Geoderma,Josué Gomes Delmond,soil degradation restoration conservation erosion salinization acidification compaction reclamation health,metadata_screened,pending,pending,pending,pending,,,,,
D8,10.1016/j.geoderma.2022.115880,Aggregate stability and size distribution regulate rainsplash erosion: Evidence from a humid tropical soil under different land-use regimes,Geoderma,Xiai Zhu,soil degradation restoration conservation erosion salinization acidification compaction reclamation health,metadata_screened,pending,pending,pending,pending,,,,,
D8,10.1016/s0167-1987(02)00030-2,Models of soil compaction due to traffic and their evaluation,Soil and Tillage Research,P Defossez,soil degradation restoration conservation erosion salinization acidification compaction reclamation health,metadata_screened,pending,pending,pending,pending,,,,,
D8,10.1016/j.geoderma.2007.04.018,Forest soil acidification assessment using principal component analysis and geostatistics,Geoderma,Luboš Borůvka,soil degradation restoration conservation erosion salinization acidification compaction reclamation health,metadata_screened,pending,pending,pending,pending,,,,,
D8,10.1016/j.catena.2021.105440,Assessment of soil quality and productivity in different phases of soil erosion with the focus on land degradation neutrality in tropical humid region of India,CATENA,Debashis Mandal,soil degradation restoration conservation erosion salinization acidification compaction reclamation health,metadata_screened,pending,pending,pending,pending,,,,,
D8,10.1016/j.geoderma.2018.06.021,Does soil erosion rejuvenate the soil phosphorus inventory?,Geoderma,Andre Eger,soil degradation restoration conservation erosion salinization acidification compaction reclamation health,metadata_screened,pending,pending,pending,pending,,,,,
D8,10.1016/j.catena.2005.08.011,Water erosion risk assessment and impact on productivity of a Venezuelan soil,CATENA,Deyanira Lobo,soil degradation restoration conservation erosion salinization acidification compaction reclamation health,metadata_screened,pending,pending,pending,pending,,,,,
D8,10.1016/j.catena.2024.108194,Post-fire soil erosion: Two years of monitoring − First time detected implications between extremely intense consecutive rainfall events and erosion rates,CATENA,Aristeidis Kastridis,soil degradation restoration conservation erosion salinization acidification compaction reclamation health,metadata_screened,pending,pending,pending,pending,,,,,
D8,10.1016/j.geoderma.2024.116872,Soil surface roughness of sloping croplands affected by land degradation degree and residual of incorporated straw,Geoderma,Chengshu Wang,soil degradation restoration conservation erosion salinization acidification compaction reclamation health,metadata_screened,pending,pending,pending,pending,,,,,
D8,10.1016/s0167-1987(03)00022-9,"The effect of soil compaction, profile disturbance and fertilizer application on the growth of eucalypt seedlings in two glasshouse studies",Soil and Tillage Research,J.R. Williamson,soil degradation restoration conservation erosion salinization acidification compaction reclamation health,metadata_screened,pending,pending,pending,pending,,,,,
D8,10.1016/j.geoderma.2016.11.010,Predictive ability of soil properties to spectral degradation from laboratory Vis-NIR spectroscopy data,Geoderma,K.R.M. Adeline,soil degradation restoration conservation erosion salinization acidification compaction reclamation health,metadata_screened,pending,pending,pending,pending,,,,,
D8,10.1016/s0341-8162(01)00155-2,Use of mineral magnetic measurements to investigate soil erosion and sediment delivery in a small agricultural catchment in limestone terrain,CATENA,Dan Royall,soil degradation restoration conservation erosion salinization acidification compaction reclamation health,metadata_screened,pending,pending,pending,pending,,,,,
D8,10.1016/s0341-8162(03)00052-3,Introduction: soil erosion and participatory land use planning on the Loess Plateau in China,CATENA,Coen J. Ritsema,soil degradation restoration conservation erosion salinization acidification compaction reclamation health,metadata_screened,pending,pending,pending,pending,,,,,
D8,10.1016/j.still.2012.11.002,"Soil erosion, soil fertility and crop yield on slow-forming terraces in the highlands of Buberuka, Rwanda",Soil and Tillage Research,D.M. Kagabo,soil degradation restoration conservation erosion salinization acidification compaction reclamation health,metadata_screened,pending,pending,pending,pending,,,,,
D8,10.1016/j.still.2018.12.014,The effects of tillage on sheet erosion on sloping fields in the wind-water erosion crisscross region of the Chinese Loess Plateau,Soil and Tillage Research,Jiaqiong Zhang,soil degradation restoration conservation erosion salinization acidification compaction reclamation health,metadata_screened,pending,pending,pending,pending,,,,,
D8,10.1016/j.still.2022.105494,Depth-dependent patterns in the C:N:P stoichiometry of different soil components with reclamation time in coastal poplar plantations,Soil and Tillage Research,Xiangrong Cheng,soil degradation restoration conservation erosion salinization acidification compaction reclamation health,metadata_screened,pending,pending,pending,pending,,,,,
D8,10.1016/j.catena.2018.05.015,Risk assessment of soil compaction in Europe – Rubber tracks or wheels on machinery,CATENA,M. Lamandé,soil degradation restoration conservation erosion salinization acidification compaction reclamation health,metadata_screened,pending,pending,pending,pending,,,,,
D8,10.1016/j.still.2009.10.008,Soil compaction–N interactions in barley: Root growth and tissue composition,Soil and Tillage Research,Ian J. Bingham,soil degradation restoration conservation erosion salinization acidification compaction reclamation health,metadata_screened,pending,pending,pending,pending,,,,,
D8,10.1016/j.catena.2019.02.030,Assessment of basin-scale soil erosion within the Congo River Basin: A review,CATENA,C.A. Mushi,soil degradation restoration conservation erosion salinization acidification compaction reclamation health,metadata_screened,pending,pending,pending,pending,,,,,
D8,10.1016/j.catena.2005.06.011,"History, origin and extent of soil erosion on Easter Island (Rapa Nui)",CATENA,Andreas Mieth,soil degradation restoration conservation erosion salinization acidification compaction reclamation health,metadata_screened,pending,pending,pending,pending,,,,,
D8,10.1016/j.geoderma.2017.03.001,The contribution of plateau pika disturbance and erosion on patchy alpine grassland soil on the Qinghai-Tibetan Plateau: Implications for grassland restoration,Geoderma,Jianjun Chen,soil degradation restoration conservation erosion salinization acidification compaction reclamation health,metadata_screened,pending,pending,pending,pending,,,,,
D8,10.1016/j.catena.2010.06.005,Soil erosion risk mapping with new datasets: An improved identification and prioritisation of high erosion risk areas,CATENA,Rody Nigel,soil degradation restoration conservation erosion salinization acidification compaction reclamation health,metadata_screened,pending,pending,pending,pending,,,,,
D8,10.1016/j.geoderma.2019.04.035,Camponotus japonicus burrowing activities exacerbate soil erosion on bare slopes,Geoderma,Tongchuan Li,soil degradation restoration conservation erosion salinization acidification compaction reclamation health,metadata_screened,pending,pending,pending,pending,,,,,
D8,10.1016/j.iswcr.2015.10.001,Effects of rainfall patterns on runoff and soil erosion in field plots,International Soil and Water Conservation Research,Mohamad Ayob Mohamadi,soil degradation restoration conservation erosion salinization acidification compaction reclamation health,metadata_screened,pending,pending,pending,pending,,,,,
D8,10.1016/j.catena.2010.01.001,The effects of land uses on soil erosion in Spain: A review,CATENA,José M. García-Ruiz,soil degradation restoration conservation erosion salinization acidification compaction reclamation health,metadata_screened,pending,pending,pending,pending,,,,,
D8,10.1016/j.catena.2022.106147,Impacts of mixed forests on controlling soil erosion in China,CATENA,Chen Gong,soil degradation restoration conservation erosion salinization acidification compaction reclamation health,metadata_screened,pending,pending,pending,pending,,,,,
D8,10.1016/j.catena.2006.04.009,Derivation of site-related measures to minimise soil erosion on the watershed scale in the Saxonian loess belt using the model EROSION 3D,CATENA,Annekatrin Schob,soil degradation restoration conservation erosion salinization acidification compaction reclamation health,metadata_screened,pending,pending,pending,pending,,,,,
D8,10.1002/ldr.2996,Effect of tillage on soil erosion before and after rill development,Land Degradation &amp; Development,Longshan Zhao,soil degradation restoration conservation erosion salinization acidification compaction reclamation health,metadata_screened,pending,pending,pending,pending,,,,,
D8,10.1016/s0016-7061(01)00097-0,Soil structure rehabilitation of arable soil degraded by compaction,Geoderma,Marcus Langmaack,soil degradation restoration conservation erosion salinization acidification compaction reclamation health,metadata_screened,pending,pending,pending,pending,,,,,
D8,10.1016/j.catena.2010.06.012,Identification of priority areas for controlling soil erosion,CATENA,Xiwang Zhang,soil degradation restoration conservation erosion salinization acidification compaction reclamation health,metadata_screened,pending,pending,pending,pending,,,,,
D8,10.1016/s0341-8162(99)00072-7,The relationship of soil loss by interrill erosion to slope gradient,CATENA,Dennis M Fox,soil degradation restoration conservation erosion salinization acidification compaction reclamation health,metadata_screened,pending,pending,pending,pending,,,,,
D8,10.1016/j.geoderma.2021.115586,Soil acidification and factors controlling topsoil pH shift of cropland in central China from 2008 to 2018,Geoderma,Zhenfu Wu,soil degradation restoration conservation erosion salinization acidification compaction reclamation health,metadata_screened,pending,pending,pending,pending,,,,,
D8,10.1002/ldr.2898,Object‐oriented soil erosion modelling: A possible paradigm shift from potential to actual risk assessments in agricultural environments,Land Degradation &amp; Development,Pasquale Borrelli,soil degradation restoration conservation erosion salinization acidification compaction reclamation health,metadata_screened,pending,pending,pending,pending,,,,,
D8,10.1002/1099-145x(200005/06)11:3<289::aid-ldr385>3.0.co;2-y,Potential of mine land reclamation for soil organic carbon sequestration in Ohio,Land Degradation &amp; Development,V. A. Akala,soil degradation restoration conservation erosion salinization acidification compaction reclamation health,metadata_screened,pending,pending,pending,pending,,,,,
D8,10.1016/j.catena.2005.05.012,Spatial modeling of soil erosion potential in a tropical watershed of the Colombian Andes,CATENA,Natalia Hoyos,soil degradation restoration conservation erosion salinization acidification compaction reclamation health,metadata_screened,pending,pending,pending,pending,,,,,
D8,10.1016/j.iswcr.2015.08.001,Social perception of soil conservation benefits in Kondoa eroded area of Tanzania,International Soil and Water Conservation Research,Rajendra P. Shrestha,soil degradation restoration conservation erosion salinization acidification compaction reclamation health,metadata_screened,pending,pending,pending,pending,,,,,
D8,10.1002/ldr.943,Methodologies for soil erosion and land degradation assessment in mediterranean‐type ecosystems,Land Degradation &amp; Development,J. B. Ries,soil degradation restoration conservation erosion salinization acidification compaction reclamation health,metadata_screened,pending,pending,pending,pending,,,,,
D8,10.1002/ldr.3758,Soil bacterial and fungal communities and associated nutrient cycling in relation to rice cultivation history after reclamation of natural wetland,Land Degradation &amp; Development,Wanjin Hu,soil degradation restoration conservation erosion salinization acidification compaction reclamation health,metadata_screened,pending,pending,pending,pending,,,,,
D8,10.1016/j.still.2024.106159,Response of soil quality degradation to cultivation and soil erosion: A case study in a Mollisol region of Northeast China,Soil and Tillage Research,Rui Ma,soil degradation restoration conservation erosion salinization acidification compaction reclamation health,metadata_screened,pending,pending,pending,pending,,,,,
D8,10.1016/j.geoderma.2016.02.008,"Indirect and direct effects of soil properties on soil splash erosion rate in calcareous soils of the central Zagross, Iran: A laboratory study",Geoderma,T. Saedi,soil degradation restoration conservation erosion salinization acidification compaction reclamation health,metadata_screened,pending,pending,pending,pending,,,,,
D8,10.1016/j.geoderma.2018.05.031,Soil internal forces contribute more than raindrop impact force to rainfall splash erosion,Geoderma,Feinan Hu,soil degradation restoration conservation erosion salinization acidification compaction reclamation health,metadata_screened,pending,pending,pending,pending,,,,,
D8,10.1016/j.catena.2019.03.013,"Long-term acidification of pH neutral grasslands affects soil biodiversity, fertility and function in a heathland restoration",CATENA,Mark Tibbett,soil degradation restoration conservation erosion salinization acidification compaction reclamation health,metadata_screened,pending,pending,pending,pending,,,,,
D8,10.1002/ldr.607,"Influence of erosion on soil microbial biomass, abundance and community diversity",Land Degradation &amp; Development,J. A. Mabuhay,soil degradation restoration conservation erosion salinization acidification compaction reclamation health,metadata_screened,pending,pending,pending,pending,,,,,
D8,10.1016/j.catena.2008.04.007,"Magnitude of soil erosion on the northern slope of the Uluguru Mountains, Tanzania: Interrill and rill erosion",CATENA,D.N. Kimaro,soil degradation restoration conservation erosion salinization acidification compaction reclamation health,metadata_screened,pending,pending,pending,pending,,,,,
D8,10.1016/j.still.2008.09.008,Erosion–productivity–soil amendment relationships for wheat over 16 years,Soil and Tillage Research,Francis J. Larney,soil degradation restoration conservation erosion salinization acidification compaction reclamation health,metadata_screened,pending,pending,pending,pending,,,,,
D8,10.1016/j.still.2010.09.008,Soil properties governing soil erosion affected by cropping systems in the U.S. Pacific Northwest,Soil and Tillage Research,Guanglong Feng,soil degradation restoration conservation erosion salinization acidification compaction reclamation health,metadata_screened,pending,pending,pending,pending,,,,,
D8,10.1016/j.iswcr.2023.01.002,Spatial distribution of soil erosion and its impacts on soil productivity in Songnen typical black soil region,International Soil and Water Conservation Research,Yun Xie,soil degradation restoration conservation erosion salinization acidification compaction reclamation health,metadata_screened,pending,pending,pending,pending,,,,,
D8,10.1016/j.still.2022.105418,A high-resolution physical modelling approach to assess runoff and soil erosion in vineyards under different soil managements,Soil and Tillage Research,Eugenio Straffelini,soil degradation restoration conservation erosion salinization acidification compaction reclamation health,metadata_screened,pending,pending,pending,pending,,,,,
D8,10.1016/j.geoderma.2014.12.008,An evaluation of the role of hillslope components and land use in soil erosion using 137Cs inventory and soil organic carbon stock,Geoderma,Kazem Nosrati,soil degradation restoration conservation erosion salinization acidification compaction reclamation health,metadata_screened,pending,pending,pending,pending,,,,,
D8,10.1016/j.catena.2005.05.007,The application of remote-sensing data to monitoring and modelling of soil erosion,CATENA,C. King,soil degradation restoration conservation erosion salinization acidification compaction reclamation health,metadata_screened,pending,pending,pending,pending,,,,,
D8,10.1016/j.catena.2020.104835,Successful application of the Taguchi method to simulated soil erosion experiments at the slope scale under various conditions,CATENA,Fengbao Zhang,soil degradation restoration conservation erosion salinization acidification compaction reclamation health,metadata_screened,pending,pending,pending,pending,,,,,
D8,10.1016/j.geoderma.2023.116369,Assessment of soil quality in a heavily fragmented micro-landscape induced by gully erosion,Geoderma,Xin Chen,soil degradation restoration conservation erosion salinization acidification compaction reclamation health,metadata_screened,pending,pending,pending,pending,,,,,
D8,10.1002/ldr.4603,Effects of vegetation restoration types on soil erosion reduction of a shallow karst fissure soil system in the degraded karst areas of Southwestern China,Land Degradation &amp; Development,Youjin Yan,soil degradation restoration conservation erosion salinization acidification compaction reclamation health,metadata_screened,pending,pending,pending,pending,,,,,
D8,10.1016/j.iswcr.2015.06.002,"Characteristics of water erosion and conservation practice in arid regions of Central Asia: Xinjiang, China as an example",International Soil and Water Conservation Research,Wentai Zhang,soil degradation restoration conservation erosion salinization acidification compaction reclamation health,metadata_screened,pending,pending,pending,pending,,,,,
D8,10.1016/j.iswcr.2016.09.003,Understanding the attitudes and practices of paddy farmers for enhancing soil and water conservation in Northern Iran,International Soil and Water Conservation Research,Dariush Ashoori,soil degradation restoration conservation erosion salinization acidification compaction reclamation health,metadata_screened,pending,pending,pending,pending,,,,,
D8,10.1016/j.iswcr.2022.10.005,"Response of erosion reduction effect of typical soil and water conservation measures in cropland to rainfall and slope gradient changes and their applicable range in the Chinese Mollisols Region, Northeast China",International Soil and Water Conservation Research,Qin Zhang,soil degradation restoration conservation erosion salinization acidification compaction reclamation health,metadata_screened,pending,pending,pending,pending,,,,,
D8,10.1016/j.iswcr.2023.11.003,"The impacts of armed conflict on vegetation cover degradation in Tigray, northern Ethiopia",International Soil and Water Conservation Research,Solomon Hishe,soil degradation restoration conservation erosion salinization acidification compaction reclamation health,metadata_screened,pending,pending,pending,pending,,,,,
D8,10.1016/j.still.2012.11.001,Detection of soil compaction using seismic surface waves,Soil and Tillage Research,Shane Donohue,soil degradation restoration conservation erosion salinization acidification compaction reclamation health,metadata_screened,pending,pending,pending,pending,,,,,
D8,10.1016/j.still.2004.06.008,The effects of wheel-induced soil compaction on anchorage strength and resistance to root lodging of winter barley (Hordeum vulgare L.),Soil and Tillage Research,D.I. Scott,soil degradation restoration conservation erosion salinization acidification compaction reclamation health,metadata_screened,pending,pending,pending,pending,,,,,
D8,10.1016/j.catena.2024.108427,Regulatory mechanism of soil and water conservation measures on understorey erosion in a subtropical hilly region,CATENA,Jieling Wu,soil degradation restoration conservation erosion salinization acidification compaction reclamation health,metadata_screened,pending,pending,pending,pending,,,,,
D8,10.1016/j.catena.2003.09.002,Surface runoff and soil erosion on unpaved forest roads from rainfall simulation tests in northeastern Spain,CATENA,J. Arnáez,soil degradation restoration conservation erosion salinization acidification compaction reclamation health,metadata_screened,pending,pending,pending,pending,,,,,
D8,10.1016/s0341-8162(02)00127-3,A process-based model for channel degradation: application to ephemeral gully erosion,CATENA,J Casalı́,soil degradation restoration conservation erosion salinization acidification compaction reclamation health,metadata_screened,pending,pending,pending,pending,,,,,
D8,10.1016/j.still.2008.08.004,Soil restoration using composted plant residues: Effects on soil properties,Soil and Tillage Research,M TEJADA,soil degradation restoration conservation erosion salinization acidification compaction reclamation health,metadata_screened,pending,pending,pending,pending,,,,,
D8,10.1016/j.geoderma.2020.114181,Soil degradation and recovery – Changes in organic matter fractions and structural stability,Geoderma,Johannes L. Jensen,soil degradation restoration conservation erosion salinization acidification compaction reclamation health,metadata_screened,pending,pending,pending,pending,,,,,
D8,10.1016/j.catena.2020.104843,Effects of erosion-induced land degradation on effective sediment size characteristics in sheet erosion,CATENA,Xinliang Wu,soil degradation restoration conservation erosion salinization acidification compaction reclamation health,metadata_screened,pending,pending,pending,pending,,,,,
D8,10.1016/j.iswcr.2022.03.007,Runoff- and erosion-reducing effects of vegetation on the loess hillslopes of China under concentrated flow,International Soil and Water Conservation Research,Wenzhao Guo,soil degradation restoration conservation erosion salinization acidification compaction reclamation health,metadata_screened,pending,pending,pending,pending,,,,,
D8,10.1016/j.iswcr.2018.12.004,Spatial assessment of the areas sensitive to degradation in the rural area of the municipality Čukarica,International Soil and Water Conservation Research,Natalija Momirović,soil degradation restoration conservation erosion salinization acidification compaction reclamation health,metadata_screened,pending,pending,pending,pending,,,,,
D8,10.1016/j.catena.2024.108275,Gully erosion susceptibility assessment using three machine learning models in the black soil region of Northeast China,CATENA,Congtan Liu,soil degradation restoration conservation erosion salinization acidification compaction reclamation health,metadata_screened,pending,pending,pending,pending,,,,,
D8,10.1016/j.geoderma.2020.114622,"Evolution of rock cover, surface roughness, and its effect on soil erosion under simulated rainfall",Geoderma,Li Li,soil degradation restoration conservation erosion salinization acidification compaction reclamation health,metadata_screened,pending,pending,pending,pending,,,,,
D8,10.1016/j.iswcr.2021.03.001,Recent advances in assessment of soil erosion vulnerability in a watershed,International Soil and Water Conservation Research,Shachi Pandey,soil degradation restoration conservation erosion salinization acidification compaction reclamation health,metadata_screened,pending,pending,pending,pending,,,,,
D8,10.1016/j.still.2024.106436,Reclamation leads to loss of soil organic carbon and molecular complexity: Evidence from natural to reclaimed wetlands,Soil and Tillage Research,Xiaolei Yin,soil degradation restoration conservation erosion salinization acidification compaction reclamation health,metadata_screened,pending,pending,pending,pending,,,,,
D8,10.1016/j.geoderma.2019.113995,Divergent responses of soil bacterial communities in erosion-deposition plots on the Loess Plateau,Geoderma,Lanlan Du,soil degradation restoration conservation erosion salinization acidification compaction reclamation health,metadata_screened,pending,pending,pending,pending,,,,,
D8,10.1002/ldr.2223,The Effects of Seasonality in Estimating the C‐Factor of Soil Erosion Studies,Land Degradation &amp; Development,Thomas K. Alexandridis,soil degradation restoration conservation erosion salinization acidification compaction reclamation health,metadata_screened,pending,pending,pending,pending,,,,,
D8,10.1016/j.still.2024.106227,Neutral purple soil acidification and mineralogical property changes due to long-term urea application in southwest China,Soil and Tillage Research,Jun Xie,soil degradation restoration conservation erosion salinization acidification compaction reclamation health,metadata_screened,pending,pending,pending,pending,,,,,
D8,10.1016/j.catena.2020.104604,GIS-based soil erosion modelling under various steep-slope vineyard practices,CATENA,Anton Pijl,soil degradation restoration conservation erosion salinization acidification compaction reclamation health,metadata_screened,pending,pending,pending,pending,,,,,
D8,10.1016/j.geoderma.2004.01.018,Degradation of low molecular weight organic acids complexed with heavy metals in soil,Geoderma,Giancarlo Renella,soil degradation restoration conservation erosion salinization acidification compaction reclamation health,metadata_screened,pending,pending,pending,pending,,,,,
D8,10.1016/j.geoderma.2021.115085,Effect of rainfall intensity and duration on soil erosion on slopes with different microrelief patterns,Geoderma,Longshan Zhao,soil degradation restoration conservation erosion salinization acidification compaction reclamation health,metadata_screened,pending,pending,pending,pending,,,,,
D8,10.1016/j.iswcr.2021.06.006,"Ecological intensification of cropping systems enhances soil functions, mitigates soil erosion, and promotes crop resilience to dry spells in the Brazilian Cerrado",International Soil and Water Conservation Research,Lucas de Castro Moreira da Silva,soil degradation restoration conservation erosion salinization acidification compaction reclamation health,metadata_screened,pending,pending,pending,pending,,,,,
D8,10.1002/ldr.893,Integration of modified universal soil loss equation (MUSLE) into a gis framework to assess soil erosion risk,Land Degradation &amp; Development,Y. Zhang,soil degradation restoration conservation erosion salinization acidification compaction reclamation health,metadata_screened,pending,pending,pending,pending,,,,,
D8,10.1016/j.catena.2016.08.019,Effects of plant diversity on soil erosion for different vegetation patterns,CATENA,Jian Hou,soil degradation restoration conservation erosion salinization acidification compaction reclamation health,metadata_screened,pending,pending,pending,pending,,,,,
D8,10.1002/ldr.446,"Causal processes of soil salinization in Tunisia, Spain and Hungary",Land Degradation &amp; Development,R. Schofield,soil degradation restoration conservation erosion salinization acidification compaction reclamation health,metadata_screened,pending,pending,pending,pending,,,,,
D8,10.1002/ldr.3207,"Soil erosion from urbanization processes in the Sonoran Desert, Arizona, USA",Land Degradation &amp; Development,Ara Jeong,soil degradation restoration conservation erosion salinization acidification compaction reclamation health,metadata_screened,pending,pending,pending,pending,,,,,
D9,10.1016/j.soilbio.2016.04.020,Investigating the controls on soil organic matter decomposition in tussock tundra soil and permafrost after fire,Soil Biology and Biochemistry,S. De Baets,cropland forest grassland wetland urban mining permafrost alpine arid paddy soil land use,metadata_screened,pending,pending,pending,pending,,,,,
D9,10.1111/gcb.14316,Temperature response of permafrost soil carbon is attenuated by mineral protection,Global Change Biology,Norman Gentsch,cropland forest grassland wetland urban mining permafrost alpine arid paddy soil land use,metadata_screened,pending,pending,pending,pending,,,,,
D9,10.1016/j.soilbio.2022.108605,Not all permafrost microbiomes are created equal: Influence of permafrost thaw on the soil microbiome in a laboratory incubation study,Soil Biology and Biochemistry,R.A. Barbato,cropland forest grassland wetland urban mining permafrost alpine arid paddy soil land use,metadata_screened,pending,pending,pending,pending,,,,,
D9,10.1111/j.1365-2486.2012.02699.x,"Soil organic carbon stocks in southeast Germany (Bavaria) as affected by land use, soil type and sampling depth",Global Change Biology,Martin Wiesmeier,cropland forest grassland wetland urban mining permafrost alpine arid paddy soil land use,metadata_screened,pending,pending,pending,pending,,,,,
